chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
1	165350000	165560000	1	165350000	165560000	255,255,0	1.3487	0.044591	0.051807	0.79091	0.80909
1	179660000	179790000	1	179660000	179790000	255,255,0	0.79478	0.035814	0.060577	0.5	0.5
1	2110000	2320000	1	2110000	2320000	255,255,0	1.4503	0.048718	0.047525	0.77273	0.80909
1	42610000	43230000	1	42610000	43230000	255,255,0	0.90965	0.048191	0.047939	0.63892	0.57024
1	174230000	174710000	1	174230000	174710000	255,255,0	1.5968	0.052325	0.043636	0.82465	0.94271
1	44530000	45150000	1	44530000	45150000	255,255,0	1.5769	0.040625	0.05503	0.80333	0.92404
1	209730000	209980000	1	209730000	209980000	255,255,0	1.2206	0.046667	0.048978	0.80128	0.78846
1	45790000	46050000	1	45790000	46050000	255,255,0	1.2263	0.044944	0.050627	0.7929	0.73373
1	164610000	164770000	1	164610000	164770000	255,255,0	1.0199	0.040003	0.055477	0.60938	0.67188
1	153270000	153480000	1	153270000	153480000	255,255,0	1.0732	0.056582	0.038874	0.70455	0.68884
1	100270000	100530000	1	100270000	100530000	255,255,0	1.3597	0.055783	0.039576	0.84918	0.80467
1	46850000	47200000	1	46850000	47200000	255,255,0	1.3678	0.054318	0.040928	0.78105	0.83333
1	29200000	29550000	1	29200000	29550000	255,255,0	1.306	0.04856	0.046487	0.68301	0.85948
1	1030000	1220000	1	1030000	1220000	255,255,0	1.2383	0.031285	0.063595	0.65556	0.76667
1	19670000	19980000	1	19670000	19980000	255,255,0	1.718	0.047913	0.046897	0.84583	0.9125
1	198450000	198680000	1	198450000	198680000	255,255,0	1.3424	0.032722	0.062059	0.79545	0.81061
1	227940000	228150000	1	227940000	228150000	255,255,0	1.407	0.044351	0.050392	0.80909	0.79091
1	51220000	51670000	1	51220000	51670000	255,255,0	1.4658	0.04106	0.053657	0.89526	0.82016
1	175110000	175310000	1	175110000	175310000	255,255,0	1.2217	0.050873	0.043743	0.71	0.77
1	4850000	5480000	1	4850000	5480000	255,255,0	0.85104	0.046545	0.047964	0.45262	0.64617
1	152020000	152170000	1	152020000	152170000	255,255,0	0.97006	0.048996	0.045378	0.625	0.625
1	42000000	42600000	1	42000000	42600000	255,255,0	1.1781	0.046944	0.047103	0.79444	0.69222
1	8070000	8410000	1	8070000	8410000	255,255,0	1.8272	0.045347	0.048397	0.92042	0.92734
1	70620000	70980000	1	70620000	70980000	255,255,0	1.3996	0.055971	0.037741	0.69444	0.89198
1	109770000	109970000	1	109770000	109970000	255,255,0	1.1581	0.046467	0.047024	0.79	0.69
1	41480000	41940000	1	41480000	41940000	255,255,0	1.0493	0.040518	0.052721	0.74858	0.57845
1	208180000	208440000	1	208180000	208440000	255,255,0	1.2653	0.049085	0.044043	0.73373	0.84024
1	51790000	52260000	1	51790000	52260000	255,255,0	1.0506	0.042884	0.05008	0.74819	0.58877
1	204520000	204770000	1	204520000	204770000	255,255,0	1.4041	0.049483	0.04343	0.83974	0.86538
1	58950000	59150000	1	58950000	59150000	255,255,0	1.1924	0.035978	0.056846	0.71	0.71
1	44210000	44410000	1	44210000	44410000	255,255,0	1.3114	0.039353	0.053399	0.77	0.77
1	246160000	246630000	1	246160000	246630000	255,255,0	1.5672	0.037938	0.054456	0.85326	0.84239
1	152170000	152450000	1	152170000	152450000	255,255,0	0.93056	0.046379	0.045878	0.59643	0.68452
1	247040000	247530000	1	247040000	247530000	255,255,0	1.3267	0.043552	0.048695	0.735	0.795
1	180850000	181150000	1	180850000	181150000	255,255,0	1.7091	0.034874	0.057334	0.88	0.87111
1	91170000	91490000	1	91170000	91490000	255,255,0	1.2449	0.04807	0.043968	0.81641	0.70703
1	43690000	43890000	1	43690000	43890000	255,255,0	1.3254	0.052789	0.039217	0.79	0.79
1	200270000	200500000	1	200270000	200500000	255,255,0	1.1548	0.02378	0.068068	0.64876	0.83368
1	112340000	112890000	1	112340000	112890000	255,255,0	1.1916	0.048937	0.042613	0.77646	0.76852
1	211380000	211690000	1	211380000	211690000	255,255,0	0.79475	0.042671	0.048798	0.5625	0.5125
1	111060000	111330000	1	111060000	111330000	255,255,0	1.1686	0.044105	0.047355	0.7967	0.6978
1	113260000	113630000	1	113260000	113630000	255,255,0	1.3252	0.039347	0.051989	0.79825	0.86257
1	171970000	172380000	1	171970000	172380000	255,255,0	0.95985	0.052464	0.038489	0.56429	0.66905
1	229380000	229640000	1	229380000	229640000	255,255,0	1.4531	0.049006	0.041913	0.85207	0.80473
1	41050000	41470000	1	41050000	41470000	255,255,0	1.3165	0.040492	0.050107	0.73469	0.86621
1	225120000	225490000	1	225120000	225490000	255,255,0	1.1835	0.036706	0.053611	0.69883	0.76316
1	171450000	171770000	1	171450000	171770000	255,255,0	0.92537	0.041199	0.048983	0.71484	0.50391
1	17810000	17970000	1	17810000	17970000	255,255,0	1.0429	0.035791	0.053995	0.57812	0.67188
1	40540000	40890000	1	40540000	40890000	255,255,0	1.5028	0.044664	0.045071	0.90523	0.84641
1	36030000	36240000	1	36030000	36240000	255,255,0	1.2854	0.037687	0.052032	0.75455	0.79091
1	242030000	242180000	1	242030000	242180000	255,255,0	1.0466	0.047876	0.041286	0.58929	0.625
1	181150000	181420000	1	181150000	181420000	255,255,0	1.5956	0.051986	0.037001	0.86264	0.84066
1	222920000	223270000	1	222920000	223270000	255,255,0	1.5125	0.043526	0.045289	0.87908	0.85294
1	111570000	111970000	1	111570000	111970000	255,255,0	0.94832	0.033003	0.055662	0.5125	0.7425
1	32890000	33340000	1	32890000	33340000	255,255,0	1.1316	0.04113	0.047364	0.8004	0.63043
1	46860000	47030000	1	46860000	47030000	255,255,0	1.0799	0.049696	0.038751	0.70833	0.65278
1	167520000	167680000	1	167520000	167680000	255,255,0	1.0176	0.04407	0.044215	0.67188	0.60938
1	146730000	146930000	1	146730000	146930000	255,255,0	1.051	0.053819	0.034378	0.73	0.63
1	94970000	95280000	1	94970000	95280000	255,255,0	1.4953	0.044679	0.043287	0.87083	0.8625
1	62620000	62890000	1	62620000	62890000	255,255,0	1.4175	0.043033	0.04481	0.81868	0.85165
1	26570000	26770000	1	26570000	26770000	255,255,0	1.2071	0.03198	0.055285	0.56922	0.81446
1	76090000	76270000	1	76090000	76270000	255,255,0	1.1451	0.031822	0.05516	0.59259	0.74074
1	202370000	202700000	1	202370000	202700000	255,255,0	0.88954	0.046314	0.040478	0.51103	0.72426
1	38490000	39310000	1	38490000	39310000	255,255,0	1.6885	0.03956	0.047226	0.95776	0.90721
1	161750000	162010000	1	161750000	162010000	255,255,0	1.3181	0.063191	0.023533	0.84024	0.80473
1	173200000	173390000	1	173200000	173390000	255,255,0	1.275	0.048853	0.037853	0.72222	0.76667
1	1680000	1850000	1	1680000	1850000	255,255,0	0.96533	0.038982	0.047684	0.51389	0.625
1	65890000	66140000	1	65890000	66140000	255,255,0	1.42	0.028558	0.057895	0.76282	0.85256
1	114270000	114510000	1	114270000	114510000	255,255,0	1.2071	0.039298	0.047125	0.78472	0.74306
1	17970000	18610000	1	17970000	18610000	255,255,0	1.1734	0.044321	0.042092	0.83887	0.58496
1	63770000	64020000	1	63770000	64020000	255,255,0	1.1909	0.029923	0.056428	0.64744	0.77564
1	113670000	114230000	1	113670000	114230000	255,255,0	1.5447	0.044118	0.041813	0.90689	0.9273
1	150530000	150980000	1	150530000	150980000	255,255,0	1.2598	0.045038	0.040487	0.78063	0.86364
1	235670000	235970000	1	235670000	235970000	255,255,0	1.2391	0.049289	0.035828	0.88889	0.51556
1	180600000	180830000	1	180600000	180830000	255,255,0	1.1521	0.048487	0.036348	0.52273	0.82576
1	185170000	185650000	1	185170000	185650000	255,255,0	1.357	0.036545	0.048274	0.7934	0.80035
1	177960000	178250000	1	177960000	178250000	255,255,0	0.85699	0.041088	0.043547	0.63333	0.51905
1	65530000	65680000	1	65530000	65680000	255,255,0	1.0771	0.045925	0.038698	0.625	0.625
1	22000000	22350000	1	22000000	22350000	255,255,0	1.5834	0.032035	0.052495	0.89869	0.89216
1	162570000	162790000	1	162570000	162790000	255,255,0	1.3346	0.02792	0.056404	0.79339	0.82645
1	31640000	32090000	1	31640000	32090000	255,255,0	0.91243	0.037927	0.046335	0.583	0.63439
1	226600000	227070000	1	226600000	227070000	255,255,0	0.92255	0.038516	0.045044	0.62138	0.58152
1	228780000	229370000	1	228780000	229370000	255,255,0	1.9108	0.04146	0.042079	0.97586	0.88563
1	212640000	212820000	1	212640000	212820000	255,255,0	1.1303	0.056615	0.026912	0.74074	0.66667
1	227330000	227640000	1	227330000	227640000	255,255,0	1.3848	0.035175	0.048258	0.67917	0.90417
1	211850000	212180000	1	211850000	212180000	255,255,0	1.5929	0.04038	0.04275	0.91544	0.88603
1	214380000	214530000	1	214380000	214530000	255,255,0	0.90679	0.05059	0.032471	0.625	0.55357
1	227660000	227910000	1	227660000	227910000	255,255,0	1.5757	0.053413	0.029527	0.85256	0.85256
1	15630000	15790000	1	15630000	15790000	255,255,0	1.0225	0.044108	0.038585	0.64062	0.57812
1	25550000	25860000	1	25550000	25860000	255,255,0	0.95249	0.048802	0.033815	0.72083	0.50417
1	156420000	156590000	1	156420000	156590000	255,255,0	0.90712	0.045172	0.037415	0.57746	0.65331
1	26350000	26500000	1	26350000	26500000	255,255,0	0.8758	0.052942	0.029627	0.55357	0.51786
1	204120000	204350000	1	204120000	204350000	255,255,0	1.2766	0.04068	0.041805	0.82576	0.82576
1	50830000	51180000	1	50830000	51180000	255,255,0	1.0824	0.042533	0.03992	0.83987	0.50654
1	179820000	180150000	1	179820000	180150000	255,255,0	1.6184	0.049437	0.03298	0.89338	0.87132
1	47890000	48200000	1	47890000	48200000	255,255,0	1.4804	0.049704	0.032626	0.87083	0.89583
1	52310000	52510000	1	52310000	52510000	255,255,0	0.98853	0.041525	0.04073	0.51	0.73
1	100600000	100930000	1	100600000	100930000	255,255,0	1.325	0.029387	0.052823	0.70956	0.88603
1	180480000	180840000	1	180480000	180840000	255,255,0	1.9125	0.047844	0.03435	0.92284	0.91667
1	185970000	186190000	1	185970000	186190000	255,255,0	1.0618	0.024298	0.057884	0.5124	0.76033
1	91980000	92400000	1	91980000	92400000	255,255,0	1.8294	0.045452	0.03661	0.92063	0.95238
1	24520000	24720000	1	24520000	24720000	255,255,0	1.3466	0.042287	0.039622	0.77	0.77
1	28960000	29210000	1	28960000	29210000	255,255,0	0.96502	0.032681	0.048948	0.71154	0.55769
1	10560000	11030000	1	10560000	11030000	255,255,0	1.8357	0.035299	0.046274	0.93297	0.94746
1	63370000	63640000	1	63370000	63640000	255,255,0	0.83486	0.050906	0.030652	0.62088	0.51099
1	183250000	183620000	1	183250000	183620000	255,255,0	1.1005	0.031365	0.050048	0.5	0.79825
1	18920000	19190000	1	18920000	19190000	255,255,0	1.6251	0.042874	0.038461	0.88462	0.86264
1	220000000	220330000	1	220000000	220330000	255,255,0	1.5588	0.048827	0.032124	0.90074	0.82721
1	19210000	19580000	1	19210000	19580000	255,255,0	0.97433	0.046112	0.034826	0.52339	0.73392
1	205300000	205500000	1	205300000	205500000	255,255,0	1.1025	0.05203	0.028807	0.69	0.79
1	92430000	92760000	1	92430000	92760000	255,255,0	1.5203	0.0484	0.032405	0.88603	0.84926
1	115670000	116060000	1	115670000	116060000	255,255,0	1.1423	0.036929	0.043772	0.86053	0.66053
1	198040000	198320000	1	198040000	198320000	255,255,0	1.061	0.037843	0.04272	0.61735	0.72959
1	66710000	66920000	1	66710000	66920000	255,255,0	1.0204	0.043894	0.036464	0.62727	0.68182
1	246450000	246630000	1	246450000	246630000	255,255,0	1.1091	0.024915	0.055383	0.54321	0.71605
1	112910000	113250000	1	112910000	113250000	255,255,0	1.2934	0.043902	0.036303	0.80969	0.85121
1	184210000	184650000	1	184210000	184650000	255,255,0	1.2391	0.042508	0.03758	0.56405	0.88636
1	182560000	182760000	1	182560000	182760000	255,255,0	1.2929	0.029169	0.050523	0.71	0.77
1	90090000	90250000	1	90090000	90250000	255,255,0	1.0903	0.031762	0.047859	0.64062	0.67188
1	160960000	161140000	1	160960000	161140000	255,255,0	1.0789	0.032227	0.047344	0.64198	0.71605
1	14420000	14920000	1	14420000	14920000	255,255,0	1.131	0.049331	0.029975	0.7328	0.6688
1	99950000	100180000	1	99950000	100180000	255,255,0	1.1932	0.030516	0.048712	0.67424	0.81061
1	182900000	183220000	1	182900000	183220000	255,255,0	1.3547	0.047048	0.03196	0.83984	0.76953
1	118060000	118300000	1	118060000	118300000	255,255,0	1.3305	0.03626	0.042732	0.84028	0.8125
1	8440000	8920000	1	8440000	8920000	255,255,0	1.589	0.041487	0.037448	0.84201	0.90799
1	59200000	59580000	1	59200000	59580000	255,255,0	1.4647	0.050277	0.028641	0.88643	0.81302
1	67220000	67440000	1	67220000	67440000	255,255,0	1.1862	0.054429	0.024198	0.76033	0.69421
1	116130000	116320000	1	116130000	116320000	255,255,0	1.0197	0.042685	0.035921	0.7	0.65556
1	245300000	245660000	1	245300000	245660000	255,255,0	1.3188	0.054144	0.024321	0.89198	0.62654
1	20830000	21010000	1	20830000	21010000	255,255,0	1.187	0.04068	0.037744	0.71605	0.69136
1	37910000	38160000	1	37910000	38160000	255,255,0	1.1996	0.045535	0.032829	0.82692	0.67308
1	166450000	166740000	1	166450000	166740000	255,255,0	1.4074	0.038597	0.039715	0.87143	0.84286
1	54970000	55290000	1	54970000	55290000	255,255,0	0.97179	0.038079	0.040055	0.54297	0.72266
1	172390000	172700000	1	172390000	172700000	255,255,0	1.5398	0.034939	0.043149	0.84583	0.8875
1	202840000	202990000	1	202840000	202990000	255,255,0	0.88829	0.013823	0.064171	0.58929	0.625
1	116890000	117050000	1	116890000	117050000	255,255,0	0.88592	0.020055	0.057695	0.57812	0.60938
1	231040000	231370000	1	231040000	231370000	255,255,0	1.3934	0.031677	0.046002	0.73162	0.86397
1	246660000	246930000	1	246660000	246930000	255,255,0	1.275	0.041591	0.036029	0.83227	0.54186
1	111170000	111320000	1	111170000	111320000	255,255,0	0.93408	0.025251	0.052149	0.625	0.625
1	153480000	153630000	1	153480000	153630000	255,255,0	0.80278	0.042767	0.034546	0.54209	0.52423
1	66970000	67200000	1	66970000	67200000	255,255,0	0.9382	0.029106	0.048004	0.52273	0.67424
1	32110000	32270000	1	32110000	32270000	255,255,0	1.0019	0.038038	0.038985	0.67188	0.60938
1	36560000	36770000	1	36560000	36770000	255,255,0	1.1675	0.045835	0.031144	0.79091	0.66364
1	91630000	91970000	1	91630000	91970000	255,255,0	0.86758	0.039606	0.037201	0.52595	0.65052
1	23290000	23610000	1	23290000	23610000	255,255,0	1.3525	0.037907	0.038864	0.87109	0.74609
1	111760000	111970000	1	111760000	111970000	255,255,0	1.2268	0.024338	0.051987	0.75455	0.80909
1	22990000	23270000	1	22990000	23270000	255,255,0	1.5663	0.029627	0.046577	0.88265	0.88265
1	196120000	196290000	1	196120000	196290000	255,255,0	0.82219	0.034075	0.042067	0.54167	0.54167
1	202430000	202580000	1	202430000	202580000	255,255,0	0.82707	0.040858	0.035211	0.51786	0.58929
1	55820000	56000000	1	55820000	56000000	255,255,0	0.90384	0.049832	0.026211	0.64198	0.54321
1	28360000	28560000	1	28360000	28560000	255,255,0	1.0548	0.03031	0.04556	0.59	0.75
1	28670000	28960000	1	28670000	28960000	255,255,0	0.8838	0.040174	0.035693	0.5	0.65238
1	35320000	35650000	1	35320000	35650000	255,255,0	0.93317	0.055651	0.020207	0.65074	0.61397
1	67460000	67630000	1	67460000	67630000	255,255,0	1.0877	0.034842	0.040481	0.70833	0.65278
1	87580000	87750000	1	87580000	87750000	255,255,0	1.1269	0.049115	0.026184	0.70833	0.65278
1	84930000	85080000	1	84930000	85080000	255,255,0	0.97869	0.050952	0.024308	0.61695	0.54288
1	168390000	168560000	1	168390000	168560000	255,255,0	0.97547	0.036456	0.038734	0.56944	0.70833
1	30570000	30720000	1	30570000	30720000	255,255,0	0.94898	0.040486	0.034698	0.58929	0.58929
1	166850000	167030000	1	166850000	167030000	255,255,0	1.0763	0.039544	0.035609	0.66667	0.74074
1	37510000	37850000	1	37510000	37850000	255,255,0	0.95402	0.016727	0.058305	0.50519	0.76817
1	114520000	114840000	1	114520000	114840000	255,255,0	1.423	0.03311	0.041856	0.87109	0.85547
1	179050000	179350000	1	179050000	179350000	255,255,0	1.4341	0.031074	0.043789	0.82667	0.87111
1	169540000	169790000	1	169540000	169790000	255,255,0	1.1524	0.031542	0.043243	0.76189	0.76961
1	39560000	39740000	1	39560000	39740000	255,255,0	1.1589	0.049812	0.024871	0.74074	0.69136
1	66430000	66690000	1	66430000	66690000	255,255,0	0.89633	0.042589	0.031923	0.57988	0.57988
1	117110000	117610000	1	117110000	117610000	255,255,0	1.5434	0.039243	0.035193	0.9216	0.9344
1	244760000	244970000	1	244760000	244970000	255,255,0	1.4002	0.034012	0.040242	0.79091	0.79091
1	160050000	160360000	1	160050000	160360000	255,255,0	1.1937	0.038094	0.036159	0.7875	0.77083
1	43230000	43380000	1	43230000	43380000	255,255,0	0.96182	0.052903	0.021325	0.625	0.58929
1	46090000	46350000	1	46090000	46350000	255,255,0	1.2944	0.037737	0.036411	0.86391	0.71006
1	45290000	45480000	1	45290000	45480000	255,255,0	1.1853	0.041238	0.032779	0.72222	0.72222
1	202700000	202990000	1	202700000	202990000	255,255,0	1.2506	0.028373	0.045602	0.79524	0.81429
1	95310000	95510000	1	95310000	95510000	255,255,0	1.2788	0.041661	0.032219	0.79169	0.74517
1	22430000	22740000	1	22430000	22740000	255,255,0	1.5362	0.048246	0.025546	0.8875	0.85417
1	92770000	93090000	1	92770000	93090000	255,255,0	1.4861	0.030022	0.043675	0.89453	0.83203
1	6050000	6540000	1	6050000	6540000	255,255,0	0.94893	0.032936	0.040593	0.655	0.55833
1	183890000	184040000	1	183890000	184040000	255,255,0	1.0369	0.038451	0.035033	0.625	0.625
1	57550000	57840000	1	57550000	57840000	255,255,0	1.0289	0.033465	0.039795	0.68095	0.69048
1	27730000	27940000	1	27730000	27940000	255,255,0	1.2491	0.034742	0.038294	0.77273	0.73636
1	155310000	155570000	1	155310000	155570000	255,255,0	1.2581	0.039928	0.032987	0.8284	0.81657
1	29380000	29550000	1	29380000	29550000	255,255,0	1.0873	0.020547	0.052096	0.65278	0.70833
1	160750000	160960000	1	160750000	160960000	255,255,0	1.0683	0.037393	0.035075	0.64242	0.771
1	53360000	53670000	1	53360000	53670000	255,255,0	1.2704	0.031195	0.040683	0.72083	0.85417
1	178280000	178470000	1	178280000	178470000	255,255,0	0.96948	0.039551	0.032135	0.63333	0.65556
1	221710000	222030000	1	221710000	222030000	255,255,0	1.083	0.042576	0.028974	0.81641	0.58203
1	25880000	26140000	1	25880000	26140000	255,255,0	1.4592	0.031723	0.039729	0.80473	0.87574
1	6760000	7280000	1	6760000	7280000	255,255,0	1.2512	0.038631	0.032678	0.91272	0.52811
1	224300000	224520000	1	224300000	224520000	255,255,0	1.303	0.041865	0.0293	0.80992	0.79339
1	153970000	154150000	1	153970000	154150000	255,255,0	1.1021	0.051118	0.020046	0.71605	0.71605
1	54290000	54530000	1	54290000	54530000	255,255,0	1.1334	0.040664	0.03001	0.78472	0.64583
1	5550000	5980000	1	5550000	5980000	255,255,0	0.82342	0.037847	0.03276	0.51186	0.5799
1	52870000	53160000	1	52870000	53160000	255,255,0	1.58	0.042805	0.027777	0.89048	0.89048
1	183410000	183610000	1	183410000	183610000	255,255,0	1.1911	0.022954	0.047623	0.65	0.77
1	65690000	65890000	1	65690000	65890000	255,255,0	1.2657	0.037608	0.032965	0.75	0.77
1	173390000	173800000	1	173390000	173800000	255,255,0	1.4335	0.041701	0.02875	0.89762	0.84524
1	38320000	38490000	1	38320000	38490000	255,255,0	0.96541	0.020495	0.0499	0.51389	0.70833
1	7720000	8030000	1	7720000	8030000	255,255,0	1.4921	0.034931	0.035278	0.8125	0.87917
1	25180000	25530000	1	25180000	25530000	255,255,0	1.3695	0.035523	0.034564	0.83987	0.83333
1	207990000	208170000	1	207990000	208170000	255,255,0	0.97316	0.028834	0.041252	0.64198	0.69136
1	225660000	225960000	1	225660000	225960000	255,255,0	1.4587	0.043052	0.027031	0.90667	0.81778
1	28560000	28960000	1	28560000	28960000	255,255,0	0.97832	0.032124	0.037735	0.6325	0.6575
1	111340000	111540000	1	111340000	111540000	255,255,0	1.2207	0.033024	0.036827	0.79	0.79
1	11360000	11710000	1	11360000	11710000	255,255,0	1.5442	0.02226	0.047545	0.83333	0.90523
1	65300000	65510000	1	65300000	65510000	255,255,0	1.2557	0.039541	0.029906	0.7	0.80909
1	244450000	244620000	1	244450000	244620000	255,255,0	1.2248	0.041928	0.027494	0.68056	0.70833
1	48220000	48540000	1	48220000	48540000	255,255,0	0.79733	0.023543	0.045832	0.58203	0.51953
1	226810000	227040000	1	226810000	227040000	255,255,0	1.3704	0.032322	0.036994	0.82576	0.79545
1	110730000	110880000	1	110730000	110880000	255,255,0	0.83524	0.043177	0.026102	0.625	0.51786
1	197130000	197340000	1	197130000	197340000	255,255,0	1.0554	0.040257	0.028809	0.68182	0.68182
1	114880000	115120000	1	114880000	115120000	255,255,0	1.2931	0.044822	0.024207	0.82639	0.82639
1	116330000	116580000	1	116330000	116580000	255,255,0	1.1411	0.029771	0.039049	0.77564	0.76282
1	21290000	21530000	1	21290000	21530000	255,255,0	1.377	0.018698	0.05009	0.77083	0.84028
1	204780000	204930000	1	204780000	204930000	255,255,0	0.94043	0.046236	0.02252	0.625	0.625
1	53920000	54230000	1	53920000	54230000	255,255,0	1.3816	0.037836	0.030893	0.80417	0.87083
1	156630000	156900000	1	156630000	156900000	255,255,0	1.0063	0.03703	0.031631	0.70879	0.65385
1	183620000	183880000	1	183620000	183880000	255,255,0	1.3254	0.038046	0.030418	0.7929	0.7929
